customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
0947-IDHRQ,Female,0,No,No,7,Month-to-month,Yes,"Mailed check",80.30,526.70,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Yes
0947-MUGVO,Male,1,Yes,No,20,Month-to-month,Yes,"Electronic check",73.65,1463.50,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Yes
0952-KMEEH,Male,0,No,No,13,Month-to-month,No,"Mailed check",98.15,1230.25,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,Yes,Yes
0953-LGOVU,Male,0,Yes,Yes,12,Month-to-month,No,"Mailed check",35.50,432.25,No,"No phone service",DSL,No,Yes,No,Yes,No,No,"No"
0956-ACVZC,Female,0,No,No,54,"One year",Yes,"Credit card (automatic)",94.10,5060.90,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,"No"
0956-SYCWG,Female,0,No,No,13,"One year",No,"Electronic check",19.65,244.80,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0958-YHXGP,Female,0,No,No,7,Month-to-month,Yes,"Mailed check",69.90,497.30,Yes,No,"Fiber optic",No,No,No,No,No,No,"No"
0959-WHOKV,Male,0,No,No,42,"One year",Yes,"Electronic check",99.00,4298.45,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,No,Yes,"No"
0960-HUWBM,Male,0,Yes,Yes,65,"Two year",Yes,"Bank transfer (automatic)",104.10,6700.05,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"No"
0961-ZWLVI,Male,0,No,Yes,49,"One year",Yes,"Credit card (automatic)",109.20,5290.45,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"No"
0962-CQPWQ,Female,0,Yes,Yes,62,"Two year",No,"Bank transfer (automatic)",20.30,1296.15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0963-ZBDRN,Male,0,No,No,32,Month-to-month,Yes,"Electronic check",96.20,3183.40,Yes,No,"Fiber optic",No,No,No,Yes,Yes,Yes,Yes
0967-BMLBD,Female,0,Yes,Yes,11,"One year",Yes,"Mailed check",20.00,196.35,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0968-GSIKN,Female,0,No,No,1,Month-to-month,Yes,"Mailed check",70.80,70.80,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
0969-RGKCU,Male,0,Yes,Yes,37,"One year",No,"Credit card (automatic)",19.80,677.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0970-ETWGE,Male,0,No,No,1,Month-to-month,Yes,"Electronic check",89.55,89.55,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Yes
0970-QXPXW,Female,0,No,No,1,Month-to-month,No,"Mailed check",19.65,19.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0971-QIFJK,Female,0,Yes,No,69,"Two year",No,"Bank transfer (automatic)",24.25,1641.80,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0973-KYVNF,Female,0,Yes,Yes,72,"Two year",Yes,"Credit card (automatic)",70.65,5011.15,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,"No"
0975-UYDTX,Female,0,Yes,No,26,"One year",Yes,"Credit card (automatic)",90.10,2312.55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
0975-VOOVL,Female,0,No,No,3,Month-to-month,No,"Mailed check",29.20,98.50,No,"No phone service",DSL,No,Yes,No,No,No,No,"No"
0979-MOZQI,Male,0,Yes,No,62,"Two year",Yes,"Bank transfer (automatic)",39.00,2337.45,No,"No phone service",DSL,No,No,No,Yes,Yes,No,"No"
0979-PHULV,Male,0,Yes,Yes,69,Month-to-month,Yes,"Credit card (automatic)",99.45,7007.60,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
0980-FEXWF,Male,0,Yes,Yes,26,"One year",No,"Mailed check",50.35,1285.80,Yes,No,DSL,No,No,Yes,No,No,No,"No"
0980-PVMRC,Female,0,Yes,Yes,40,Month-to-month,Yes,"Electronic check",50.85,2036.55,No,"No phone service",DSL,No,Yes,No,No,Yes,Yes,"No"
0983-TATYJ,Female,0,Yes,No,33,"One year",Yes,"Mailed check",51.45,1758.90,Yes,No,DSL,No,No,No,Yes,No,No,"No"
0988-AADSA,Female,0,Yes,Yes,72,"Two year",No,"Bank transfer (automatic)",80.85,5824.75,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,"No"
0988-JRWWP,Female,0,No,No,3,Month-to-month,Yes,"Electronic check",54.20,140.40,Yes,No,DSL,No,No,No,No,Yes,No,"No"
0991-BRRFB,Male,0,No,No,18,Month-to-month,No,"Electronic check",49.40,874.80,Yes,No,DSL,Yes,No,No,No,No,No,Yes
0993-OSGPT,Female,1,Yes,No,68,"One year",Yes,"Bank transfer (automatic)",60.65,3975.90,Yes,No,DSL,No,Yes,Yes,Yes,No,No,"No"
0997-YTLNY,Female,0,No,Yes,19,Month-to-month,No,"Mailed check",48.80,953.65,Yes,No,DSL,No,No,No,Yes,No,No,"No"
0999-QXNSA,Male,1,No,Yes,7,Month-to-month,Yes,"Mailed check",45.75,344.20,Yes,No,DSL,No,No,No,No,No,No,"No"
1000-AJSLD,Male,0,No,No,1,Month-to-month,Yes,"Mailed check",20.10,20.10,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1004-NOZNR,Male,1,No,Yes,56,"One year",No,"Credit card (automatic)",94.80,5264.30,Yes,No,"Fiber optic",Yes,No,No,No,Yes,Yes,"No"
1009-IRMNA,Female,0,No,No,7,Month-to-month,No,"Bank transfer (automatic)",20.00,137.60,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1010-DIAUQ,Male,0,No,No,5,Month-to-month,No,"Bank transfer (automatic)",96.50,492.55,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
1013-QCWAM,Female,1,Yes,No,66,Month-to-month,Yes,"Electronic check",100.80,6690.75,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,"No"
1015-JPFYW,Male,0,No,Yes,7,"One year",No,"Mailed check",19.45,136.75,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1015-OWJKI,Male,0,No,No,1,Month-to-month,No,"Mailed check",19.05,19.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1016-DJTSV,Male,1,No,No,8,Month-to-month,Yes,"Electronic check",69.70,572.85,Yes,No,"Fiber optic",No,No,No,No,No,No,"No"
1017-FBQMM,Female,0,Yes,Yes,62,"One year",Yes,"Credit card (automatic)",106.05,6703.50,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"No"
1020-JPQOW,Female,0,Yes,No,56,Month-to-month,No,"Electronic check",90.55,5116.60,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,No,No,"No"
1022-RKXDR,Female,0,No,No,41,"One year",Yes,"Mailed check",24.85,962.25,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1023-BQXZE,Male,0,No,No,57,"Two year",Yes,"Bank transfer (automatic)",74.35,4317.35,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,"No"
1024-GUALD,Female,0,Yes,No,1,Month-to-month,Yes,"Electronic check",24.80,24.80,No,"No phone service",DSL,No,No,No,No,No,No,Yes
1024-KPRBB,Female,0,No,No,38,"One year",Yes,"Mailed check",89.10,3342.00,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,"No"
1024-VRZHF,Male,0,Yes,No,11,Month-to-month,Yes,"Electronic check",74.95,825.70,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Yes
1025-FALIX,Female,0,No,No,26,Month-to-month,Yes,"Credit card (automatic)",69.05,1815.65,Yes,No,"Fiber optic",No,No,No,No,No,No,"No"
1027-LKKQQ,Female,0,Yes,Yes,72,"Two year",Yes,"Bank transfer (automatic)",80.45,5886.85,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,"No"
1028-FFNJK,Male,1,Yes,No,30,Month-to-month,Yes,"Electronic check",101.50,2917.65,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,Yes,"No"
1029-QFBEN,Male,0,No,No,1,Month-to-month,No,"Mailed check",19.55,19.55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1031-IIDEO,Female,0,No,No,1,Month-to-month,Yes,"Electronic check",70.85,70.85,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
1032-MAELW,Female,0,Yes,Yes,68,"One year",Yes,"Electronic check",78.45,5333.35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,"No"
1035-IPQPU,Female,1,Yes,No,63,Month-to-month,Yes,"Electronic check",103.50,6479.40,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"No"
1036-GUDCL,Male,0,Yes,Yes,60,Month-to-month,Yes,"Credit card (automatic)",79.05,4663.40,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,"No"
1038-RQOST,Male,0,Yes,Yes,19,Month-to-month,No,"Mailed check",20.60,414.95,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1038-ZAGBI,Female,0,Yes,Yes,12,"One year",No,"Bank transfer (automatic)",19.80,229.60,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1041-RXHRA,Female,0,No,No,41,Month-to-month,No,"Bank transfer (automatic)",70.25,2868.05,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
1042-HFUCW,Female,0,No,Yes,25,"One year",Yes,"Credit card (automatic)",54.75,1266.35,Yes,No,DSL,No,Yes,No,Yes,No,No,"No"
1043-UXOVO,Female,0,No,No,71,"Two year",Yes,"Credit card (automatic)",113.15,7993.30,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"No"
1043-YCUTE,Male,0,Yes,No,56,"Two year",Yes,"Credit card (automatic)",25.15,1327.15,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1045-LTCYT,Female,0,Yes,Yes,8,Month-to-month,No,"Credit card (automatic)",21.05,139.75,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1047-NNCBF,Male,0,No,No,20,Month-to-month,No,"Credit card (automatic)",70.55,1493.55,Yes,No,"Fiber optic",No,No,No,No,No,No,"No"
1047-RNXZV,Male,0,No,No,43,"Two year",No,"Mailed check",19.55,876.15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1049-FYSYG,Female,0,Yes,No,17,Month-to-month,Yes,"Credit card (automatic)",35.65,646.05,No,"No phone service",DSL,No,Yes,Yes,No,No,No,"No"
1051-EQPZR,Female,0,Yes,Yes,44,Month-to-month,No,"Mailed check",19.60,780.25,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1051-GEJLJ,Female,0,No,No,2,Month-to-month,No,"Mailed check",19.50,27.55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1052-QJIBV,Female,0,Yes,Yes,71,"Two year",No,"Credit card (automatic)",19.90,1397.30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1053-MXTTK,Female,0,Yes,Yes,72,"Two year",Yes,"Bank transfer (automatic)",108.65,7726.35,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"No"
1057-FOGLZ,Female,0,No,No,18,Month-to-month,No,"Mailed check",19.65,391.70,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1060-ENTOF,Female,1,Yes,No,67,"One year",Yes,"Credit card (automatic)",105.40,7035.60,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,No,Yes,"No"
1061-PNTHC,Female,0,Yes,Yes,56,Month-to-month,Yes,"Mailed check",109.60,5953.00,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"No"
1062-LHZOD,Male,0,Yes,Yes,1,Month-to-month,Yes,"Mailed check",69.90,69.90,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
1063-DHQJF,Male,0,Yes,Yes,69,"Two year",Yes,"Mailed check",92.15,6480.90,Yes,No,"Fiber optic",No,Yes,No,Yes,Yes,No,"No"
1064-FBXNK,Male,0,Yes,Yes,1,"One year",No,"Credit card (automatic)",19.85,19.85,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1066-JKSGK,Male,0,No,No,1,Month-to-month,No,"Mailed check",20.15,20.15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1069-QJOEE,Male,0,Yes,Yes,25,"One year",No,"Electronic check",19.90,505.45,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1069-XAIEM,Female,1,No,No,1,Month-to-month,Yes,"Electronic check",85.05,85.05,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Yes
1073-XXCZD,Male,0,Yes,No,55,"Two year",No,"Bank transfer (automatic)",25.70,1443.65,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1074-AMIOH,Female,0,Yes,Yes,53,Month-to-month,Yes,"Bank transfer (automatic)",108.25,5935.10,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"No"
1074-WVEVG,Female,0,Yes,No,59,"One year",No,"Mailed check",20.35,1267.00,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1075-BGWOH,Male,1,Yes,No,16,Month-to-month,Yes,"Electronic check",98.75,1587.55,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
1077-HUUJM,Female,0,No,Yes,7,Month-to-month,Yes,"Electronic check",71.05,472.65,Yes,No,"Fiber optic",No,No,No,No,No,No,"No"
1078-TDCRN,Female,1,Yes,No,3,Month-to-month,Yes,"Electronic check",30.75,82.85,No,"No phone service",DSL,No,Yes,No,No,No,No,"No"
1080-BWSYE,Male,1,Yes,No,64,"Two year",No,"Credit card (automatic)",25.65,1740.80,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1084-MNSMJ,Female,0,Yes,Yes,51,"Two year",No,"Credit card (automatic)",85.50,4421.95,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
1084-UQCHV,Male,0,No,Yes,1,Month-to-month,No,"Bank transfer (automatic)",69.75,69.75,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
1085-LDWAM,Female,0,Yes,Yes,69,"One year",Yes,"Credit card (automatic)",20.35,1442.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1086-LXKFY,Female,0,Yes,Yes,1,Month-to-month,Yes,"Mailed check",69.10,69.10,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
1087-GRUYI,Male,0,Yes,No,38,"Two year",No,"Bank transfer (automatic)",20.40,743.50,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1087-UDSIH,Female,0,No,No,3,Month-to-month,Yes,"Mailed check",19.60,59.75,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1088-AUUZZ,Male,0,Yes,Yes,56,"Two year",Yes,"Credit card (automatic)",75.85,4261.20,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,"No"
1088-CNNKB,Male,0,Yes,No,63,"One year",No,"Credit card (automatic)",80.00,5040.20,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,"No"
1089-HDMKP,Male,1,No,Yes,11,Month-to-month,Yes,"Electronic check",54.55,601.25,Yes,No,DSL,No,Yes,No,Yes,No,No,"No"
1089-XZWHH,Female,0,Yes,Yes,24,"Two year",Yes,"Mailed check",19.70,494.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1090-ESELR,Male,0,Yes,Yes,72,"Two year",No,"Bank transfer (automatic)",105.50,7611.55,Yes,No,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"No"
1090-PYKCI,Female,0,Yes,Yes,69,"One year",Yes,"Credit card (automatic)",105.10,7234.80,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,No,"No"
1091-SOZGA,Female,0,Yes,Yes,56,"One year",Yes,"Credit card (automatic)",99.80,5515.45,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"No"
1092-GANHU,Male,0,No,No,17,Month-to-month,Yes,"Electronic check",76.65,1313.55,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Yes
1092-WPIVQ,Female,0,Yes,Yes,18,"Two year",No,"Mailed check",25.10,428.45,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1093-YSWCA,Male,0,No,No,11,"Two year",No,"Credit card (automatic)",19.55,223.15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1094-BKOSX,Female,0,Yes,Yes,45,"One year",No,"Bank transfer (automatic)",51.00,2264.50,No,"No phone service",DSL,No,Yes,Yes,Yes,No,Yes,"No"
1095-JUDTC,Female,1,No,No,47,Month-to-month,Yes,"Electronic check",95.05,4504.55,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,No,Yes
1095-WGNGG,Female,0,Yes,No,61,"Two year",Yes,"Bank transfer (automatic)",101.05,5971.25,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,"No"
1096-ADRUX,Female,0,Yes,Yes,66,"One year",Yes,"Bank transfer (automatic)",74.25,4859.25,Yes,Yes,"Fiber optic",No,No,No,No,No,No,"No"
1097-FSPVW,Female,0,No,No,42,Month-to-month,No,"Credit card (automatic)",54.55,2455.05,Yes,No,DSL,Yes,No,Yes,No,No,No,"No"
1098-KFQEC,Female,0,Yes,Yes,55,"Two year",No,"Credit card (automatic)",19.40,1083.00,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1098-TDVUQ,Female,0,No,No,1,Month-to-month,Yes,"Bank transfer (automatic)",19.25,19.25,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1099-BTKWT,Female,0,Yes,No,68,"One year",Yes,"Electronic check",54.40,3723.65,No,"No phone service",DSL,Yes,No,Yes,No,Yes,Yes,"No"
1099-GODLO,Female,0,Yes,Yes,1,"Two year",No,"Mailed check",20.35,20.35,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1100-DDVRV,Male,0,Yes,No,17,Month-to-month,Yes,"Mailed check",49.80,836.35,No,"No phone service",DSL,No,Yes,No,No,Yes,Yes,"No"
1101-SSWAG,Female,0,Yes,No,15,Month-to-month,Yes,"Electronic check",51.10,711.15,Yes,Yes,DSL,No,No,No,No,No,No,"No"
1104-FEJAM,Male,0,Yes,Yes,28,Month-to-month,No,"Electronic check",64.40,1802.15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,"No"
1104-TNLZA,Male,1,Yes,No,28,Month-to-month,Yes,"Electronic check",105.80,2998.00,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"No"
1106-HRLKZ,Male,0,Yes,Yes,40,"Two year",No,"Mailed check",19.60,808.95,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1110-KYLGQ,Female,0,No,No,63,Month-to-month,No,"Credit card (automatic)",108.25,6780.10,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"No"
1112-CUNAO,Female,1,No,No,15,Month-to-month,No,"Electronic check",89.85,1424.95,Yes,Yes,"Fiber optic",No,Yes,No,No,No,Yes,Yes
1113-IUJYX,Female,0,Yes,No,14,"One year",No,"Mailed check",105.95,1348.90,Yes,No,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,Yes
1114-CENIM,Male,0,No,Yes,54,Month-to-month,Yes,"Credit card (automatic)",55.00,3092.65,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes
1116-DXXDF,Male,0,No,No,39,"Two year",Yes,"Electronic check",100.45,3801.70,Yes,No,"Fiber optic",Yes,No,Yes,No,Yes,Yes,"No"
1116-FRYVH,Female,0,Yes,Yes,48,"Two year",No,"Mailed check",39.40,1978.65,No,"No phone service",DSL,Yes,Yes,No,Yes,No,No,"No"
1120-BMWUB,Female,0,No,No,16,Month-to-month,Yes,"Mailed check",53.90,834.15,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes
1121-QSIVB,Female,0,No,Yes,44,"One year",Yes,"Mailed check",77.55,3471.10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,"No"
1122-JWTJW,Male,0,Yes,Yes,1,Month-to-month,Yes,"Mailed check",70.65,70.65,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
1122-YJBCS,Male,0,Yes,No,69,"One year",Yes,"Credit card (automatic)",53.65,3804.40,Yes,No,DSL,Yes,Yes,No,No,No,No,"No"
1125-SNVCK,Female,1,No,No,49,Month-to-month,No,"Mailed check",43.80,2106.05,Yes,No,DSL,No,No,No,No,No,No,"No"
1131-ALZWV,Female,0,No,No,24,"One year",No,"Bank transfer (automatic)",24.60,605.25,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1131-QQZEB,Male,1,Yes,No,71,"Two year",No,"Bank transfer (automatic)",23.95,1756.20,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1131-SUEKT,Male,0,Yes,Yes,61,"One year",Yes,"Bank transfer (automatic)",98.45,6145.20,Yes,No,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"No"
1133-KXCGE,Female,0,No,No,18,"One year",No,"Mailed check",20.10,407.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1134-YWTYF,Male,0,Yes,No,27,Month-to-month,Yes,"Electronic check",53.80,1389.85,Yes,No,DSL,No,Yes,No,Yes,No,No,"No"
1135-HIORI,Female,0,Yes,Yes,64,"One year",Yes,"Electronic check",111.45,7266.95,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"No"
1135-LMECX,Female,0,No,No,1,Month-to-month,No,"Mailed check",19.85,19.85,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1136-XGEQU,Female,0,Yes,Yes,50,"One year",Yes,"Credit card (automatic)",84.15,4164.40,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,"No"
1137-DGOWI,Female,0,Yes,No,30,"One year",No,"Bank transfer (automatic)",70.25,2198.90,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,"No"
1139-WUOAH,Male,0,No,No,57,"Two year",No,"Credit card (automatic)",53.35,3090.05,No,"No phone service",DSL,No,No,Yes,Yes,Yes,Yes,"No"
1140-UKVZG,Female,0,No,No,17,Month-to-month,No,"Mailed check",24.80,475.25,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1142-IHLOO,Female,0,No,No,51,"One year",No,"Credit card (automatic)",87.55,4475.90,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,"No"
1142-WACZW,Male,0,No,No,2,Month-to-month,No,"Bank transfer (automatic)",29.85,75.60,No,"No phone service",DSL,No,No,No,Yes,No,No,Yes
1143-NMNQJ,Female,0,No,No,2,Month-to-month,Yes,"Electronic check",85.70,169.80,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Yes
1150-FTQGN,Female,0,Yes,Yes,60,"One year",No,"Bank transfer (automatic)",94.15,5811.80,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,No,"No"
1150-WFARN,Female,0,Yes,Yes,67,"Two year",Yes,"Credit card (automatic)",108.75,7156.20,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,Yes
1153-GNOLC,Male,0,No,No,33,"One year",Yes,"Electronic check",39.10,1309.00,No,"No phone service",DSL,No,Yes,No,No,Yes,No,"No"
1154-HYWWO,Male,0,No,No,38,"One year",No,"Mailed check",70.60,2708.20,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,"No"
1156-ZFYDO,Female,0,No,No,1,Month-to-month,No,"Electronic check",19.75,19.75,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1157-BQCUW,Male,0,No,No,1,Month-to-month,Yes,"Electronic check",74.95,74.95,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Yes
1159-WFSGR,Female,0,Yes,Yes,16,Month-to-month,No,"Electronic check",20.40,321.40,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1162-ECVII,Male,1,Yes,No,72,"Two year",Yes,"Bank transfer (automatic)",109.75,7932.50,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"No"
1163-ONYEY,Male,0,Yes,Yes,41,Month-to-month,Yes,"Credit card (automatic)",74.55,3023.55,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,"No"
1163-VIPRI,Female,0,Yes,Yes,65,"Two year",No,"Electronic check",109.30,7337.55,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"No"
1166-PQLGG,Female,0,Yes,Yes,72,"Two year",No,"Bank transfer (automatic)",19.55,1463.45,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1167-OYZJF,Female,1,Yes,No,67,"Two year",Yes,"Bank transfer (automatic)",20.05,1263.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1169-SAOCL,Male,0,No,No,49,"One year",Yes,"Bank transfer (automatic)",106.65,5168.10,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"No"
1169-WCVAK,Male,0,Yes,No,19,Month-to-month,Yes,"Credit card (automatic)",88.80,1672.35,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,No,No,"No"
1170-SASML,Female,0,Yes,No,69,Month-to-month,Yes,"Bank transfer (automatic)",85.40,5869.40,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,No,"No"
1171-TYKUR,Male,0,Yes,No,47,Month-to-month,No,"Electronic check",25.40,1139.20,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1172-VIYBP,Male,0,Yes,Yes,53,"Two year",No,"Bank transfer (automatic)",69.70,3686.05,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,"No"
1173-NOEYG,Female,0,Yes,No,27,Month-to-month,No,"Bank transfer (automatic)",90.15,2423.40,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,"No"
1173-XZPYF,Female,0,No,No,11,Month-to-month,Yes,"Electronic check",89.20,990.30,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,No,"No"
1174-FGIFN,Female,0,Yes,Yes,28,"One year",Yes,"Electronic check",90.45,2509.25,Yes,Yes,"Fiber optic",No,No,No,Yes,No,Yes,"No"
1177-XZBJL,Male,0,Yes,Yes,53,"One year",No,"Bank transfer (automatic)",64.15,3491.55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,"No"
